audio_file_path,subject,sex,treatment,issueTime,time_group,split,group_id,link_name,whitened_path
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box01/mic/20241009_160240.WAV,010,F,Control,154400,middle,train,3,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject010.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject010_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box01/mic/20241009_163245.WAV,010,F,Control,154400,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject010.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject010_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box01/mic/20241009_164651.WAV,010,F,Control,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box05/mic/20241009_153235.WAV,015_056,M,Control_EtOH,154400,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject015_056.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject015_056_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box05/mic/20241009_160240.WAV,015_056,M,Control_EtOH,154400,middle,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject015_056.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject015_056_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box05/mic/20241009_163245.WAV,015_056,M,Control_EtOH,154400,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject015_056.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject015_056_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box05/mic/20241009_164549.WAV,015_056,M,Control_EtOH,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_153235.WAV,019_049,M,EtOH_EtOH,154400,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject019_049.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject019_049_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_160240.WAV,019_049,M,EtOH_EtOH,154400,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject019_049.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject019_049_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_163245.WAV,019_049,M,EtOH_EtOH,154400,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject019_049.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject019_049_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_164624.WAV,019_049,M,EtOH_EtOH,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_153235.WAV,020_055,F,EtOH_EtOH,154400,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject020_055.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject020_055_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_160240.WAV,020_055,F,EtOH_EtOH,154400,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject020_055.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject020_055_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_163245.WAV,020_055,F,EtOH_EtOH,154400,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject020_055.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_163245_subject020_055_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box06/mic/20241009_164624.WAV,020_055,F,EtOH_EtOH,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box02/mic/20241009_153247.WAV,039_048,F,EtOH_EtOH,154400,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153247_subject039_048.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153247_subject039_048_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box02/mic/20241009_160240.WAV,039_048,F,EtOH_EtOH,154400,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject039_048.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject039_048_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box02/mic/20241009_163245.WAV,039_048,F,EtOH_EtOH,154400,late,test,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/test/20241009_163245_subject039_048.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/test/20241009_163245_subject039_048_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box02/mic/20241009_164717.WAV,039_048,F,EtOH_EtOH,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box04/mic/20241009_153235.WAV,045_052,M,EtOH_EtOH,154400,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject045_052.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_153235_subject045_052_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box04/mic/20241009_160240.WAV,045_052,M,EtOH_EtOH,154400,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject045_052.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_160240_subject045_052_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box04/mic/20241009_163245.WAV,045_052,M,EtOH_EtOH,154400,late,validation,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/validation/20241009_163245_subject045_052.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/validation/20241009_163245_subject045_052_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_15-32-47_Wistar_Urgency_group2/pi-data_2024-10-09_15-32-47_Wistar_Urgency_group2/box04/mic/20241009_164514.WAV,045_052,M,EtOH_EtOH,154400,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box06/mic/20241009_164624.WAV,016_002,F,Control_Control,170000,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164624_subject016_002.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164624_subject016_002_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box06/mic/20241009_170250.WAV,016_002,F,Control_Control,170000,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject016_002.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject016_002_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box06/mic/20241009_173255.WAV,016_002,F,Control_Control,170000,late,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject016_002.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject016_002_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box06/mic/20241009_180204.WAV,016_002,F,Control_Control,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box05/mic/20241009_164549.WAV,018_050,F,EtOH_EtOH,170000,early,validation,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/validation/20241009_164549_subject018_050.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/validation/20241009_164549_subject018_050_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box05/mic/20241009_170250.WAV,018_050,F,EtOH_EtOH,170000,early,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject018_050.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject018_050_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box05/mic/20241009_173255.WAV,018_050,F,EtOH_EtOH,170000,late,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject018_050.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject018_050_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box05/mic/20241009_180129.WAV,018_050,F,EtOH_EtOH,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box04/mic/20241009_164514.WAV,021_024,M,EtOH_EtOH,170000,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164514_subject021_024.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164514_subject021_024_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box04/mic/20241009_170250.WAV,021_024,M,EtOH_EtOH,170000,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject021_024.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject021_024_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box04/mic/20241009_173255.WAV,021_024,M,EtOH_EtOH,170000,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject021_024.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject021_024_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box04/mic/20241009_180054.WAV,021_024,M,EtOH_EtOH,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box01/mic/20241009_164651.WAV,038_031,M,EtOH_EtOH,170000,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164651_subject038_031.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164651_subject038_031_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box01/mic/20241009_170250.WAV,038_031,M,EtOH_EtOH,170000,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject038_031.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject038_031_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box01/mic/20241009_173255.WAV,038_031,M,EtOH_EtOH,170000,late,train,11,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject038_031.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject038_031_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box01/mic/20241009_180240.WAV,038_031,M,EtOH_EtOH,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box03/mic/20241009_165718.WAV,005,M,Control,170000,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_165718_subject005.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_165718_subject005_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box03/mic/20241009_170250.WAV,005,M,Control,170000,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject005.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject005_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box03/mic/20241009_173255.WAV,005,M,Control,170000,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject005.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject005_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box03/mic/20241009_180300.WAV,005,M,Control,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box02/mic/20241009_164717.WAV,009,M,Control,170000,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164717_subject009.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_164717_subject009_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box02/mic/20241009_170250.WAV,009,M,Control,170000,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject009.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_170250_subject009_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box02/mic/20241009_173255.WAV,009,M,Control,170000,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject009.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_173255_subject009_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_16-47-17_Wistar_Urgency_group3/pi-data_2024-10-09_16-47-17_Wistar_Urgency_group3/box02/mic/20241009_180300.WAV,009,M,Control,170000,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box01/mic/20241009_182059.WAV,013_022,M,Control_EtOH,182600,early,train,7,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_182059_subject013_022.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_182059_subject013_022_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box01/mic/20241009_183305.WAV,013_022,M,Control_EtOH,182600,middle,train,9,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_183305_subject013_022.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_183305_subject013_022_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box01/mic/20241009_190310.WAV,013_022,M,Control_EtOH,182600,late,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_190310_subject013_022.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_190310_subject013_022_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box01/mic/20241009_193315.WAV,013_022,M,Control_EtOH,182600,,,0,,
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box03/mic/20241009_182132.WAV,033_057,M,EtOH_EtOH,182600,early,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_182132_subject033_057.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_182132_subject033_057_whitened.flac
/datastar/annaRemes/scentEtOH_urgency/wistar/RAP/2024-10-09_18-21-18_Wistar_Urgency_group4/pi-data_2024-10-09_18-21-18_Wistar_Urgency_group4/box03/mic/20241009_183305.WAV,033_057,M,EtOH_EtOH,182600,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_183305_subject033_057.WAV,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyRAP/Wistar_Urgency/audio/train/20241009_183305_subject033_057_whitened.flac
