audio_file_path,subject,sex,treatment,issueTime,time_group,split,group_id,completed,sr,link_name,revalidation,notes,Aria_notes,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box01/mic/20250817_141000_whitened.flac,071_097,M,Control_EtOH,132300,late,train,8,0,250000,20250817_141000_whitened_subject071_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box01/mic/20250817_141500_whitened.flac,071_097,M,Control_EtOH,132300,late,train,8,0,250000,20250817_141500_whitened_subject071_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box01/mic/20250817_142000_whitened.flac,071_097,M,Control_EtOH,132300,late,train,8,0,250000,20250817_142000_whitened_subject071_097.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_132115_whitened.flac,074_088,F,Control_EtOH,132300,early,train,1,0,250000,20250817_132115_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_132500_whitened.flac,074_088,F,Control_EtOH,132300,early,train,1,0,250000,20250817_132500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_133000_whitened.flac,074_088,F,Control_EtOH,132300,early,train,1,0,250000,20250817_133000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_133500_whitened.flac,074_088,F,Control_EtOH,132300,early,train,1,0,250000,20250817_133500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_134000_whitened.flac,074_088,F,Control_EtOH,132300,middle,train,3,0,250000,20250817_134000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_134500_whitened.flac,074_088,F,Control_EtOH,132300,middle,train,3,0,250000,20250817_134500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_135000_whitened.flac,074_088,F,Control_EtOH,132300,middle,train,3,0,250000,20250817_135000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_135500_whitened.flac,074_088,F,Control_EtOH,132300,middle,train,3,0,250000,20250817_135500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_140000_whitened.flac,074_088,F,Control_EtOH,132300,middle,train,3,0,250000,20250817_140000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_140500_whitened.flac,074_088,F,Control_EtOH,132300,late,train,2,0,250000,20250817_140500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_141000_whitened.flac,074_088,F,Control_EtOH,132300,late,train,2,0,250000,20250817_141000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_141500_whitened.flac,074_088,F,Control_EtOH,132300,late,train,2,0,250000,20250817_141500_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box03/mic/20250817_142000_whitened.flac,074_088,F,Control_EtOH,132300,late,train,2,0,250000,20250817_142000_whitened_subject074_088.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_132115_whitened.flac,77,M,Control,132300,early,train,7,0,250000,20250817_132115_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_132500_whitened.flac,77,M,Control,132300,early,train,7,0,250000,20250817_132500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_133000_whitened.flac,77,M,Control,132300,early,train,7,0,250000,20250817_133000_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_133500_whitened.flac,77,M,Control,132300,early,train,7,0,250000,20250817_133500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_134500_whitened.flac,77,M,Control,132300,middle,train,9,0,250000,20250817_134500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_135000_whitened.flac,77,M,Control,132300,middle,train,9,0,250000,20250817_135000_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_135500_whitened.flac,77,M,Control,132300,middle,train,9,0,250000,20250817_135500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_140000_whitened.flac,77,M,Control,132300,middle,train,9,0,250000,20250817_140000_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_140500_whitened.flac,77,M,Control,132300,late,train,8,0,250000,20250817_140500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_141000_whitened.flac,77,M,Control,132300,late,train,8,0,250000,20250817_141000_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_141500_whitened.flac,77,M,Control,132300,late,train,8,0,250000,20250817_141500_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box02/mic/20250817_142000_whitened.flac,77,M,Control,132300,late,train,8,0,250000,20250817_142000_whitened_subject077.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_132116_whitened.flac,079_075,M,EtOH_Control,132300,early,train,7,0,250000,20250817_132116_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_132500_whitened.flac,079_075,M,EtOH_Control,132300,early,train,7,0,250000,20250817_132500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_133000_whitened.flac,079_075,M,EtOH_Control,132300,early,train,7,0,250000,20250817_133000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_133500_whitened.flac,079_075,M,EtOH_Control,132300,early,train,7,0,250000,20250817_133500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_134000_whitened.flac,079_075,M,EtOH_Control,132300,middle,train,9,0,250000,20250817_134000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_134500_whitened.flac,079_075,M,EtOH_Control,132300,middle,train,9,0,250000,20250817_134500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_135000_whitened.flac,079_075,M,EtOH_Control,132300,middle,train,9,0,250000,20250817_135000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_135500_whitened.flac,079_075,M,EtOH_Control,132300,middle,train,9,0,250000,20250817_135500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_140000_whitened.flac,079_075,M,EtOH_Control,132300,middle,train,9,0,250000,20250817_140000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_140500_whitened.flac,079_075,M,EtOH_Control,132300,late,train,8,0,250000,20250817_140500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_141000_whitened.flac,079_075,M,EtOH_Control,132300,late,train,8,0,250000,20250817_141000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_141500_whitened.flac,079_075,M,EtOH_Control,132300,late,train,8,0,250000,20250817_141500_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box05/mic/20250817_142000_whitened.flac,079_075,M,EtOH_Control,132300,late,train,8,0,250000,20250817_142000_whitened_subject079_075.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_132115_whitened.flac,93,M,EtOH,132300,early,train,10,0,250000,20250817_132115_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_132500_whitened.flac,93,M,EtOH,132300,early,train,10,0,250000,20250817_132500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_133000_whitened.flac,93,M,EtOH,132300,early,train,10,0,250000,20250817_133000_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_133500_whitened.flac,93,M,EtOH,132300,early,train,10,0,250000,20250817_133500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_134000_whitened.flac,93,M,EtOH,132300,middle,train,12,0,250000,20250817_134000_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_134500_whitened.flac,93,M,EtOH,132300,middle,train,12,0,250000,20250817_134500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_135500_whitened.flac,93,M,EtOH,132300,middle,train,12,0,250000,20250817_135500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_140000_whitened.flac,93,M,EtOH,132300,middle,train,12,0,250000,20250817_140000_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_140500_whitened.flac,93,M,EtOH,132300,late,train,11,0,250000,20250817_140500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_141000_whitened.flac,93,M,EtOH,132300,late,train,11,0,250000,20250817_141000_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_141500_whitened.flac,93,M,EtOH,132300,late,train,11,0,250000,20250817_141500_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box06/mic/20250817_142000_whitened.flac,93,M,EtOH,132300,late,train,11,0,250000,20250817_142000_whitened_subject093.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_132115_whitened.flac,098_078,F,EtOH_Control,132300,early,train,1,0,250000,20250817_132115_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_132500_whitened.flac,098_078,F,EtOH_Control,132300,early,train,1,0,250000,20250817_132500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_133000_whitened.flac,098_078,F,EtOH_Control,132300,early,train,1,0,250000,20250817_133000_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_133500_whitened.flac,098_078,F,EtOH_Control,132300,early,train,1,0,250000,20250817_133500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_134000_whitened.flac,098_078,F,EtOH_Control,132300,middle,train,3,0,250000,20250817_134000_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_134500_whitened.flac,098_078,F,EtOH_Control,132300,middle,train,3,0,250000,20250817_134500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_135500_whitened.flac,098_078,F,EtOH_Control,132300,middle,train,3,0,250000,20250817_135500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_140000_whitened.flac,098_078,F,EtOH_Control,132300,middle,train,3,0,250000,20250817_140000_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_140500_whitened.flac,098_078,F,EtOH_Control,132300,late,train,2,0,250000,20250817_140500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_141000_whitened.flac,098_078,F,EtOH_Control,132300,late,train,2,0,250000,20250817_141000_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_141500_whitened.flac,098_078,F,EtOH_Control,132300,late,train,2,0,250000,20250817_141500_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-17_13-08-39_Prat_Urgency_group2/pi-data_2025-08-17_13-08-39_Prat_Urgency_group2/box04/mic/20250817_142000_whitened.flac,098_078,F,EtOH_Control,132300,late,train,2,0,250000,20250817_142000_whitened_subject098_078.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_133737_whitened.flac,084_062,F,EtOH_Control,133915,early,train,1,0,250000,20250820_133737_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_134000_whitened.flac,084_062,F,EtOH_Control,133915,early,train,1,0,250000,20250820_134000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_134500_whitened.flac,084_062,F,EtOH_Control,133915,early,train,1,0,250000,20250820_134500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_135000_whitened.flac,084_062,F,EtOH_Control,133915,early,train,1,0,250000,20250820_135000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_135500_whitened.flac,084_062,F,EtOH_Control,133915,middle,train,3,0,250000,20250820_135500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_140000_whitened.flac,084_062,F,EtOH_Control,133915,middle,train,3,0,250000,20250820_140000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_140500_whitened.flac,084_062,F,EtOH_Control,133915,middle,train,3,0,250000,20250820_140500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_141000_whitened.flac,084_062,F,EtOH_Control,133915,middle,train,3,0,250000,20250820_141000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_141500_whitened.flac,084_062,F,EtOH_Control,133915,middle,train,3,0,250000,20250820_141500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_142000_whitened.flac,084_062,F,EtOH_Control,133915,late,train,2,0,250000,20250820_142000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_142500_whitened.flac,084_062,F,EtOH_Control,133915,late,train,2,0,250000,20250820_142500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_143000_whitened.flac,084_062,F,EtOH_Control,133915,late,train,2,0,250000,20250820_143000_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box01/mic/20250820_143500_whitened.flac,084_062,F,EtOH_Control,133915,late,train,2,0,250000,20250820_143500_whitened_subject084_062.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_133737_whitened.flac,91,M,EtOH,134010,early,train,10,0,250000,20250820_133737_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_134000_whitened.flac,91,M,EtOH,134010,early,train,10,0,250000,20250820_134000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_134500_whitened.flac,91,M,EtOH,134010,early,train,10,0,250000,20250820_134500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_135000_whitened.flac,91,M,EtOH,134010,early,train,10,0,250000,20250820_135000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_135500_whitened.flac,91,M,EtOH,134010,early,train,10,0,250000,20250820_135500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_140000_whitened.flac,91,M,EtOH,134010,middle,train,12,0,250000,20250820_140000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_140500_whitened.flac,91,M,EtOH,134010,middle,train,12,0,250000,20250820_140500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_141000_whitened.flac,91,M,EtOH,134010,middle,train,12,0,250000,20250820_141000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_141500_whitened.flac,91,M,EtOH,134010,middle,train,12,0,250000,20250820_141500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_142000_whitened.flac,91,M,EtOH,134010,late,train,11,0,250000,20250820_142000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_142500_whitened.flac,91,M,EtOH,134010,late,train,11,0,250000,20250820_142500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_143000_whitened.flac,91,M,EtOH,134010,late,train,11,0,250000,20250820_143000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_143500_whitened.flac,91,M,EtOH,134010,late,train,11,0,250000,20250820_143500_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box03/mic/20250820_144000_whitened.flac,91,M,EtOH,134010,late,train,11,0,250000,20250820_144000_whitened_subject091.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_133737_whitened.flac,73,M,Control,134040,early,train,7,0,250000,20250820_133737_whitened_subject073.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_134000_whitened.flac,73,M,Control,134040,early,train,7,0,250000,20250820_134000_whitened_subject073.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_134500_whitened.flac,73,M,Control,134040,early,train,7,0,250000,20250820_134500_whitened_subject073.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_135000_whitened.flac,73,M,Control,134040,early,train,7,0,250000,20250820_135000_whitened_subject073.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_135500_whitened.flac,73,M,Control,134040,early,train,7,0,250000,20250820_135500_whitened_subject073.flac,,,,
/datastar/behavior_rooms/2CAP/2025-08-20_13-28-45_Prat_Urgency_group3/pi-data_2025-08-20_13-28-45_Prat_Urgency_group3/box02/mic/20250820_140000_whitened.flac,73,M,Control,134040,middle,train,9,0,250000,20250820_140000_whitened_subject073.flac,,,,
