data_path,subject,issueTime,sex,treatment,strain,time_group,split,group_id,link_name,whitened_path,file_ID
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_134500.WAV,31,132008,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134500_subject031.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_134500_whitened.flac,20241101_134500_subject031
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_135000.WAV,31,132008,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_135000_subject031.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_135000_whitened.flac,20241101_135000_subject031
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_135500.WAV,31,132008,M,EtOH,Wistar,,,0,,,20241101_135500_subject031
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box04/mic/20241101_140000.WAV,31,132008,M,EtOH,Wistar,,,0,,,20241101_140000_subject031
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_131716.WAV,41,132246,F,EtOH,Wistar,,,0,,,20241101_131716_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132000.WAV,41,132246,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132000_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132000_whitened.flac,20241101_132000_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132500.WAV,41,132246,F,EtOH,Wistar,early,train,8,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132500_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_132500_whitened.flac,20241101_132500_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133000.WAV,41,132246,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133000_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133000_whitened.flac,20241101_133000_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133500.WAV,41,132246,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133500_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_133500_whitened.flac,20241101_133500_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134000.WAV,41,132246,F,EtOH,Wistar,middle,train,12,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134000_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134000_whitened.flac,20241101_134000_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134500.WAV,41,132246,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134500_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_134500_whitened.flac,20241101_134500_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_135000.WAV,41,132246,F,EtOH,Wistar,late,train,10,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_135000_subject041.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_135000_whitened.flac,20241101_135000_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_135500.WAV,41,132246,F,EtOH,Wistar,,,0,,,20241101_135500_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box16/mic/20241101_140000.WAV,41,132246,F,EtOH,Wistar,,,0,,,20241101_140000_subject041
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_131715.WAV,42,132030,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_131715_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_131715_whitened.flac,20241101_131715_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132000.WAV,42,132030,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132000_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132000_whitened.flac,20241101_132000_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132500.WAV,42,132030,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132500_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_132500_whitened.flac,20241101_132500_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133000.WAV,42,132030,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133000_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133000_whitened.flac,20241101_133000_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133500.WAV,42,132030,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133500_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_133500_whitened.flac,20241101_133500_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134000.WAV,42,132030,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134000_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134000_whitened.flac,20241101_134000_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134500.WAV,42,132030,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134500_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_134500_whitened.flac,20241101_134500_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_135000.WAV,42,132030,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_135000_subject042.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_135000_whitened.flac,20241101_135000_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_135500.WAV,42,132030,M,EtOH,Wistar,,,0,,,20241101_135500_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/box05/mic/20241101_140000.WAV,42,132030,M,EtOH,Wistar,,,0,,,20241101_140000_subject042
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_131714.WAV,56,132048,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_131714_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_131714_whitened.flac,20241101_131714_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132000.WAV,56,132048,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132000_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132000_whitened.flac,20241101_132000_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132500.WAV,56,132048,M,EtOH,Wistar,early,train,20,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_132500_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_132500_whitened.flac,20241101_132500_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133000.WAV,56,132048,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133000_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133000_whitened.flac,20241101_133000_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133500.WAV,56,132048,M,EtOH,Wistar,middle,train,24,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_133500_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_133500_whitened.flac,20241101_133500_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134000.WAV,56,132048,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134000_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134000_whitened.flac,20241101_134000_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134500.WAV,56,132048,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_134500_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_134500_whitened.flac,20241101_134500_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_135000.WAV,56,132048,M,EtOH,Wistar,late,train,22,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_135000_subject056.WAV,/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_135000_whitened.flac,20241101_135000_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_135500.WAV,56,132048,M,EtOH,Wistar,,,0,,,20241101_135500_subject056
/datastar/behavior_rooms/DD/2024-11-01_13-17-15_Wistar_Urgency_group3/pi-data_2024-11-01_13-17-15_Wistar_Urgency_group3/Box08/mic/20241101_140000.WAV,56,132048,M,EtOH,Wistar,,,0,,,20241101_140000_subject056
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_145022.WAV,1,145432,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145022_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_145022_whitened.flac,20241101_145022_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_145500.WAV,1,145432,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_145500_whitened.flac,20241101_145500_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_150000.WAV,1,145432,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_150000_whitened.flac,20241101_150000_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_150500.WAV,1,145432,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_150500_whitened.flac,20241101_150500_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_151000.WAV,1,145432,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_151000_whitened.flac,20241101_151000_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_151500.WAV,1,145432,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_151500_whitened.flac,20241101_151500_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_152000.WAV,1,145432,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject001.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box09/mic/20241101_152000_whitened.flac,20241101_152000_subject001
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_145021.WAV,13,145452,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145021_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_145021_whitened.flac,20241101_145021_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_145500.WAV,13,145452,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_145500_whitened.flac,20241101_145500_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_150000.WAV,13,145452,M,Control,Wistar,early,train,14,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_150000_whitened.flac,20241101_150000_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_150500.WAV,13,145452,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_150500_whitened.flac,20241101_150500_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_151000.WAV,13,145452,M,Control,Wistar,middle,train,18,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_151000_whitened.flac,20241101_151000_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_151500.WAV,13,145452,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151500_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_151500_whitened.flac,20241101_151500_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_152000.WAV,13,145452,M,Control,Wistar,late,train,16,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_152000_subject013.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box10/mic/20241101_152000_whitened.flac,20241101_152000_subject013
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_145020.WAV,14,145249,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145020_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_145020_whitened.flac,20241101_145020_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_145500.WAV,14,145249,F,Control,Wistar,early,train,2,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_145500_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_145500_whitened.flac,20241101_145500_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_150000.WAV,14,145249,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150000_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_150000_whitened.flac,20241101_150000_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_150500.WAV,14,145249,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_150500_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_150500_whitened.flac,20241101_150500_subject014
/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_151000.WAV,14,145249,F,Control,Wistar,middle,train,6,/media/lapishla/usv/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241101_151000_subject014.WAV,/datastar/behavior_rooms/DD/2024-11-01_14-50-23_Wistar_Urgency_group4/pi-data_2024-11-01_14-50-23_Wistar_Urgency_group4/Box02/mic/20241101_151000_whitened.flac,20241101_151000_subject014
