audio_file_path,subject,sex,treatment,scentDays,issueTime,time_group,split,group_id,link_name,whitened_path,curator,strain
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box12/mic/20241023_151500.WAV,33,M,EtOH,yes,145553,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject033.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box12/mic/20241023_152000.WAV,33,M,EtOH,yes,145553,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject033.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box12/mic/20241023_152500.WAV,33,M,EtOH,yes,145553,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152500_subject033.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_145252.WAV,36,M,EtOH,yes,145608,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145252_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_145500.WAV,36,M,EtOH,yes,145608,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_150500.WAV,36,M,EtOH,yes,145608,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_151000.WAV,36,M,EtOH,yes,145608,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_151500.WAV,36,M,EtOH,yes,145608,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_152000.WAV,36,M,EtOH,yes,145608,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box13/mic/20241023_152500.WAV,36,M,EtOH,yes,145608,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152500_subject036.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_145252.WAV,37,F,EtOH,yes,145320,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145252_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_145500.WAV,37,F,EtOH,yes,145320,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_150000.WAV,37,F,EtOH,yes,145320,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_150500.WAV,37,F,EtOH,yes,145320,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_151000.WAV,37,F,EtOH,yes,145320,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_151500.WAV,37,F,EtOH,yes,145320,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box04/mic/20241023_152000.WAV,37,F,EtOH,yes,145320,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject037.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_145253.WAV,40,M,EtOH,yes,145621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145253_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_145500.WAV,40,M,EtOH,yes,145621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_150000.WAV,40,M,EtOH,yes,145621,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_150500.WAV,40,M,EtOH,yes,145621,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_151000.WAV,40,M,EtOH,yes,145621,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_151500.WAV,40,M,EtOH,yes,145621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_152000.WAV,40,M,EtOH,yes,145621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box14/mic/20241023_152500.WAV,40,M,EtOH,yes,145621,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152500_subject040.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_145252.WAV,43,F,EtOH,yes,145341,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145252_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_145500.WAV,43,F,EtOH,yes,145341,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_150000.WAV,43,F,EtOH,yes,145341,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_150500.WAV,43,F,EtOH,yes,145341,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_151000.WAV,43,F,EtOH,yes,145341,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_151500.WAV,43,F,EtOH,yes,145341,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box05/mic/20241023_152000.WAV,43,F,EtOH,yes,145341,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject043.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_145252.WAV,45,M,EtOH,yes,145635,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145252_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_145500.WAV,45,M,EtOH,yes,145635,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_150000.WAV,45,M,EtOH,yes,145635,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_150500.WAV,45,M,EtOH,yes,145635,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_151000.WAV,45,M,EtOH,yes,145635,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_151500.WAV,45,M,EtOH,yes,145635,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_152000.WAV,45,M,EtOH,yes,145635,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box15/mic/20241023_152500.WAV,45,M,EtOH,yes,145635,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152500_subject045.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_145252.WAV,55,F,EtOH,yes,145402,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145252_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_150000.WAV,55,F,EtOH,yes,145402,early,train,8,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_150500.WAV,55,F,EtOH,yes,145402,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_151000.WAV,55,F,EtOH,yes,145402,middle,train,12,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_151500.WAV,55,F,EtOH,yes,145402,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box06/mic/20241023_152000.WAV,55,F,EtOH,yes,145402,late,train,10,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject055.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_145251.WAV,57,M,EtOH,yes,145649,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145251_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_145500.WAV,57,M,EtOH,yes,145649,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_150000.WAV,57,M,EtOH,yes,145649,early,train,20,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_150500.WAV,57,M,EtOH,yes,145649,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_151000.WAV,57,M,EtOH,yes,145649,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_151500.WAV,57,M,EtOH,yes,145649,middle,train,24,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_152000.WAV,57,M,EtOH,yes,145649,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/Box16/mic/20241023_152500.WAV,57,M,EtOH,yes,145649,late,train,22,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152500_subject057.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_145251.WAV,8,F,Control,yes,145306,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145251_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_145500.WAV,8,F,Control,yes,145306,early,train,2,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_145500_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_150000.WAV,8,F,Control,yes,145306,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150000_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_150500.WAV,8,F,Control,yes,145306,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_150500_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_151000.WAV,8,F,Control,yes,145306,middle,train,6,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151000_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_151500.WAV,8,F,Control,yes,145306,late,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_151500_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-23_14-52-53_Wistar_Urgency_group4/pi-data_2024-10-23_14-52-53_Wistar_Urgency_group4/box01/mic/20241023_152000.WAV,8,F,Control,yes,145306,late,train,4,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241023_152000_subject008.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_110035.WAV,15,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_110035_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_110500.WAV,15,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_110500_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_111000.WAV,15,M,Control,no,110451,early,train,13,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_111000_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_111500.WAV,15,M,Control,no,110451,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_111500_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_112000.WAV,15,M,Control,no,110451,middle,train,17,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_112000_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_112500.WAV,15,M,Control,no,110451,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_112500_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box10/mic/20241024_113000.WAV,15,M,Control,no,110451,late,train,15,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_113000_subject015.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box02/mic/20241024_110035.WAV,16,F,Control,no,110254,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_110035_subject016.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box02/mic/20241024_110500.WAV,16,F,Control,no,110254,early,train,1,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_110500_subject016.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box02/mic/20241024_111000.WAV,16,F,Control,no,110254,middle,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_111000_subject016.WAV,,,Wistar
/datastar/behavior_rooms/DD/2024-10-24_11-00-40_Wistar_Urgency_group1/pi-data_2024-10-24_11-00-40_Wistar_Urgency_group1/Box02/mic/20241024_111500.WAV,16,F,Control,no,110254,middle,train,5,/home/lapishla/Documents/GitHub/DeepSqueak-Network-Performance/detection/human_curated/scentEtOH_urgencyDD/audio/train/20241024_111500_subject016.WAV,,,Wistar
